employee_id,department,Location,Supervisor,date,punchin1,punchout1,punchin2,punchout2,punchin3,punchout3,year,pay_rate,hours_worked,break_length_1,break_length_2
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2023-12-11,12/11/23 8:29,12/11/23 12:49,12/11/23 13:19,12/11/23 17:01,,,2023,18.5,8.0,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2023-12-12,12/12/23 8:31,12/12/23 12:50,12/12/23 13:20,12/12/23 17:02,,,2023,18.5,8.0,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2023-12-13,12/13/23 8:27,12/13/23 12:52,12/13/23 13:23,12/13/23 16:57,,,2023,18.5,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2023-12-14,12/14/23 8:43,12/14/23 12:47,12/14/23 13:18,12/14/23 17:03,,,2023,18.5,7.8,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2023-12-15,12/15/23 8:25,12/15/23 12:48,12/15/23 13:20,12/15/23 17:00,,,2023,18.5,8.0,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2023-12-18,12/18/23 8:24,12/18/23 12:51,12/18/23 13:24,12/18/23 16:58,,,2023,18.5,8.0,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2023-12-19,12/19/23 8:25,12/19/23 12:48,12/19/23 13:21,12/19/23 16:56,,,2023,18.5,8.0,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2023-12-20,12/20/23 8:28,12/20/23 12:46,12/20/23 13:18,12/20/23 17:01,,,2023,18.5,8.0,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2023-12-21,12/21/23 8:24,12/21/23 12:47,12/21/23 13:18,12/21/23 16:58,,,2023,18.5,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2023-12-22,12/22/23 7:39,12/22/23 12:00,12/22/23 12:30,12/22/23 16:00,,,2023,18.5,7.8,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2023-12-27,12/27/23 8:25,12/27/23 12:49,12/27/23 13:21,12/27/23 17:00,,,2023,18.5,8.0,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2023-12-28,12/28/23 8:30,12/28/23 12:46,12/28/23 13:20,12/28/23 17:01,,,2023,18.5,8.0,0 days 00:34:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2023-12-29,12/29/23 7:37,12/29/23 11:46,12/29/23 12:17,12/29/23 16:12,,,2023,18.5,8.1,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-03,1/3/24 8:25,1/3/24 12:52,1/3/24 13:26,1/3/24 17:03,,,2024,19.0,8.1,0 days 00:34:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-04,1/4/24 8:26,1/4/24 12:56,1/4/24 13:27,1/4/24 17:02,,,2024,19.0,8.1,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-05,1/5/24 8:26,1/5/24 12:53,1/5/24 13:24,1/5/24 17:01,,,2024,19.0,8.1,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-08,1/8/24 8:25,1/8/24 12:14,,,,,2024,19.0,3.8,,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-09,1/9/24 8:26,1/9/24 12:51,1/9/24 13:23,1/9/24 17:02,,,2024,19.0,8.1,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-10,1/10/24 8:28,1/10/24 12:50,1/10/24 13:26,1/10/24 17:01,,,2024,19.0,8.0,0 days 00:36:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-11,1/11/24 8:37,1/11/24 12:49,1/11/24 13:22,1/11/24 17:03,,,2024,19.0,7.9,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-12,1/12/24 8:37,1/12/24 12:48,1/12/24 13:21,1/12/24 16:39,,,2024,19.0,7.5,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-15,1/15/24 8:25,1/15/24 12:49,1/15/24 13:19,1/15/24 17:01,,,2024,19.0,8.1,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-16,1/16/24 8:27,1/16/24 12:49,1/16/24 13:20,1/16/24 17:05,,,2024,19.0,8.1,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-17,1/17/24 8:31,1/17/24 12:47,1/17/24 13:20,1/17/24 17:01,,,2024,19.0,8.0,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-18,1/18/24 8:26,1/18/24 12:51,1/18/24 13:24,1/18/24 17:01,,,2024,19.0,8.0,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-19,1/19/24 8:33,1/19/24 12:52,1/19/24 13:23,1/19/24 17:02,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-22,1/22/24 8:24,1/22/24 12:49,1/22/24 13:21,1/22/24 17:03,,,2024,19.0,8.1,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-23,1/23/24 8:25,1/23/24 12:49,1/23/24 13:20,1/23/24 17:00,,,2024,19.0,8.1,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-24,1/24/24 8:36,1/24/24 12:48,1/24/24 13:19,1/24/24 17:00,,,2024,19.0,7.9,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-25,1/25/24 8:25,1/25/24 12:48,1/25/24 13:19,1/25/24 17:00,,,2024,19.0,8.1,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-26,1/26/24 8:25,1/26/24 12:48,1/26/24 13:20,1/26/24 17:02,,,2024,19.0,8.1,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-29,1/29/24 8:29,1/29/24 12:48,1/29/24 13:19,1/29/24 17:01,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-30,1/30/24 8:37,1/30/24 12:49,1/30/24 13:21,1/30/24 17:06,,,2024,19.0,8.0,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-01-31,1/31/24 8:27,1/31/24 12:49,1/31/24 13:20,1/31/24 17:02,,,2024,19.0,8.1,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-01,2/1/24 8:28,2/1/24 12:51,2/1/24 13:21,2/1/24 17:02,,,2024,19.0,8.1,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-02,2/2/24 8:26,2/2/24 12:50,2/2/24 13:20,2/2/24 17:01,,,2024,19.0,8.1,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-05,2/5/24 8:25,2/5/24 12:51,2/5/24 13:23,2/5/24 17:01,,,2024,19.0,8.1,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-06,2/6/24 8:25,2/6/24 12:48,2/6/24 13:22,2/6/24 17:00,,,2024,19.0,8.0,0 days 00:34:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-07,2/7/24 8:31,2/7/24 12:48,2/7/24 13:22,2/7/24 17:03,,,2024,19.0,8.0,0 days 00:34:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-08,2/8/24 8:32,2/8/24 12:48,2/8/24 13:18,2/8/24 17:01,,,2024,19.0,8.0,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-09,2/9/24 8:25,2/9/24 12:49,2/9/24 13:20,2/9/24 16:58,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-12,2/12/24 8:33,2/12/24 12:48,2/12/24 13:22,2/12/24 17:01,,,2024,19.0,7.9,0 days 00:34:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-13,2/13/24 8:35,2/13/24 12:49,2/13/24 13:21,2/13/24 17:03,,,2024,19.0,7.9,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-14,2/14/24 8:33,2/14/24 12:47,2/14/24 13:19,2/14/24 17:01,,,2024,19.0,7.9,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-15,2/15/24 8:28,2/15/24 12:48,2/15/24 13:19,2/15/24 17:01,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-16,2/16/24 8:26,2/16/24 12:48,2/16/24 13:19,2/16/24 17:04,,,2024,19.0,8.1,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-19,2/19/24 8:24,2/19/24 12:52,2/19/24 13:23,2/19/24 17:00,,,2024,19.0,8.1,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-20,2/20/24 8:39,2/20/24 12:48,2/20/24 13:20,2/20/24 17:02,,,2024,19.0,7.8,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-21,2/21/24 8:25,2/21/24 12:48,2/21/24 13:21,2/21/24 16:59,,,2024,19.0,8.0,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-22,2/22/24 8:39,2/22/24 12:50,2/22/24 13:24,2/22/24 17:01,,,2024,19.0,7.8,0 days 00:34:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-23,2/23/24 8:26,2/23/24 12:48,2/23/24 13:23,2/23/24 16:59,,,2024,19.0,8.0,0 days 00:35:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-26,2/26/24 8:24,2/26/24 12:48,2/26/24 13:22,2/26/24 17:01,,,2024,19.0,8.0,0 days 00:34:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-27,2/27/24 8:32,2/27/24 12:48,2/27/24 13:20,2/27/24 17:00,,,2024,19.0,7.9,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-28,2/28/24 8:33,2/28/24 12:50,2/28/24 13:20,2/28/24 17:03,,,2024,19.0,8.0,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-02-29,2/29/24 8:35,2/29/24 12:49,2/29/24 13:19,2/29/24 17:00,,,2024,19.0,7.9,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-01,3/1/24 8:29,3/1/24 12:52,3/1/24 13:23,3/1/24 17:00,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-04,3/4/24 8:31,3/4/24 12:54,3/4/24 13:25,3/4/24 17:02,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-05,3/5/24 8:34,3/5/24 12:48,3/5/24 13:21,3/5/24 17:00,,,2024,19.0,7.9,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-06,3/6/24 8:31,3/6/24 12:00,3/6/24 12:30,3/6/24 17:00,,,2024,19.0,8.0,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-07,3/7/24 8:00,3/7/24 12:00,3/7/24 12:30,3/7/24 22:00,,,2024,19.0,13.5,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-08,3/8/24 8:00,3/8/24 12:00,3/8/24 12:30,3/8/24 19:00,,,2024,19.0,10.5,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-09,3/9/24 10:00,3/9/24 14:00,,,,,2024,19.0,4.0,,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-11,3/11/24 8:25,3/11/24 12:48,3/11/24 13:20,3/11/24 17:00,,,2024,19.0,8.0,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-12,3/12/24 8:30,3/12/24 12:48,3/12/24 13:19,3/12/24 16:59,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-13,3/13/24 8:30,3/13/24 12:00,3/13/24 12:30,3/13/24 21:00,,,2024,19.0,12.0,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-14,3/14/24 8:00,3/14/24 12:00,3/14/24 12:30,3/14/24 19:30,,,2024,19.0,11.0,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-15,3/15/24 8:27,3/15/24 12:48,3/15/24 13:21,3/15/24 17:00,,,2024,19.0,8.0,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-18,3/18/24 8:39,3/18/24 12:52,3/18/24 13:24,3/18/24 17:01,,,2024,19.0,7.8,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-19,3/19/24 8:37,3/19/24 12:49,3/19/24 13:19,3/19/24 17:03,,,2024,19.0,7.9,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-20,3/20/24 8:30,3/20/24 12:50,3/20/24 13:21,3/20/24 17:01,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-21,3/21/24 8:26,3/21/24 12:48,3/21/24 13:19,3/21/24 17:02,,,2024,19.0,8.1,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-25,3/25/24 8:25,3/25/24 12:47,3/25/24 13:20,3/25/24 17:02,,,2024,19.0,8.1,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-26,3/26/24 8:26,3/26/24 12:48,3/26/24 13:19,3/26/24 17:01,,,2024,19.0,8.1,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-27,3/27/24 8:24,3/27/24 12:48,3/27/24 13:20,3/27/24 17:00,,,2024,19.0,8.1,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-28,3/28/24 8:26,3/28/24 12:47,3/28/24 13:17,3/28/24 17:01,,,2024,19.0,8.1,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-03-29,3/29/24 8:18,3/29/24 12:49,3/29/24 13:21,3/29/24 16:55,,,2024,19.0,8.1,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-01,4/1/24 8:30,4/1/24 12:48,4/1/24 13:21,4/1/24 17:00,,,2024,19.0,8.0,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-02,4/2/24 8:40,4/2/24 12:48,4/2/24 13:24,4/2/24 17:01,,,2024,19.0,7.8,0 days 00:36:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-03,4/3/24 8:32,4/3/24 12:52,4/3/24 13:22,4/3/24 17:03,,,2024,19.0,8.0,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-04,4/4/24 8:40,4/4/24 12:49,4/4/24 13:20,4/4/24 17:01,,,2024,19.0,7.8,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-05,4/5/24 8:24,4/5/24 12:49,4/5/24 13:19,4/5/24 17:01,,,2024,19.0,8.1,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-08,4/8/24 8:26,4/8/24 12:48,4/8/24 13:20,4/8/24 17:00,,,2024,19.0,8.0,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-09,4/9/24 8:28,4/9/24 12:51,4/9/24 13:21,4/9/24 17:00,,,2024,19.0,8.0,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-10,4/10/24 8:28,4/10/24 12:49,4/10/24 13:20,4/10/24 16:59,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-11,4/11/24 8:26,4/11/24 12:51,4/11/24 13:23,4/11/24 17:00,,,2024,19.0,8.0,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-12,4/12/24 8:26,4/12/24 12:51,4/12/24 13:21,4/12/24 17:02,,,2024,19.0,8.1,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-15,4/15/24 8:30,4/15/24 12:48,4/15/24 13:21,4/15/24 16:59,,,2024,19.0,7.9,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-16,4/16/24 8:29,4/16/24 12:50,4/16/24 13:22,4/16/24 17:00,,,2024,19.0,8.0,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-17,4/17/24 8:44,4/17/24 12:51,4/17/24 13:22,4/17/24 17:01,,,2024,19.0,7.8,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-18,4/18/24 8:33,4/18/24 12:49,4/18/24 13:20,4/18/24 17:03,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-19,4/19/24 8:25,4/19/24 12:48,4/19/24 13:22,4/19/24 17:00,,,2024,19.0,8.0,0 days 00:34:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-22,4/22/24 8:30,4/22/24 12:50,4/22/24 13:21,4/22/24 17:01,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-23,4/23/24 8:25,4/23/24 12:50,4/23/24 13:20,4/23/24 17:00,,,2024,19.0,8.1,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-24,4/24/24 8:29,4/24/24 12:47,4/24/24 13:18,4/24/24 17:00,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-25,4/25/24 8:28,4/25/24 12:47,4/25/24 13:18,4/25/24 17:02,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-26,4/26/24 8:29,4/26/24 12:48,4/26/24 13:19,4/26/24 17:00,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-29,4/29/24 8:23,4/29/24 12:51,4/29/24 13:23,4/29/24 16:59,,,2024,19.0,8.1,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-04-30,4/30/24 8:28,4/30/24 12:47,4/30/24 13:20,4/30/24 17:01,,,2024,19.0,8.0,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-01,5/1/24 8:37,5/1/24 12:49,5/1/24 13:22,5/1/24 17:04,,,2024,19.0,7.9,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-02,5/2/24 8:31,5/2/24 12:46,5/2/24 13:17,5/2/24 17:00,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-03,5/3/24 8:28,5/3/24 13:11,,,,,2024,19.0,4.7,,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-07,5/7/24 8:25,5/7/24 12:49,5/7/24 13:21,5/7/24 17:02,,,2024,19.0,8.1,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-08,5/8/24 8:41,5/8/24 12:49,5/8/24 13:19,5/8/24 17:05,,,2024,19.0,7.9,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-09,5/9/24 8:39,5/9/24 12:51,5/9/24 13:23,5/9/24 17:02,,,2024,19.0,7.8,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-10,5/10/24 8:26,5/10/24 12:48,5/10/24 13:18,5/10/24 17:01,,,2024,19.0,8.1,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-13,5/13/24 8:32,5/13/24 12:47,5/13/24 13:20,5/13/24 17:01,,,2024,19.0,7.9,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-14,5/14/24 8:31,5/14/24 12:50,5/14/24 13:22,5/14/24 17:01,,,2024,19.0,8.0,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-15,5/15/24 8:45,5/15/24 12:49,5/15/24 13:19,5/15/24 15:20,,,2024,19.0,6.1,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-16,5/16/24 8:23,5/16/24 13:01,5/16/24 13:34,5/16/24 17:00,,,2024,19.0,8.1,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-17,5/17/24 8:25,5/17/24 12:45,5/17/24 13:18,5/17/24 17:04,,,2024,19.0,8.1,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-20,5/20/24 8:31,5/20/24 12:49,5/20/24 13:20,5/20/24 17:02,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-21,5/21/24 8:36,5/21/24 12:48,5/21/24 13:21,5/21/24 17:04,,,2024,19.0,7.9,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-22,5/22/24 8:35,5/22/24 12:51,5/22/24 13:24,5/22/24 17:02,,,2024,19.0,7.9,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-23,5/23/24 8:30,5/23/24 12:48,5/23/24 13:20,5/23/24 17:00,,,2024,19.0,8.0,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-24,5/24/24 8:31,5/24/24 12:50,5/24/24 13:21,5/24/24 17:01,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-28,5/28/24 8:28,5/28/24 12:48,5/28/24 13:18,5/28/24 17:02,,,2024,19.0,8.1,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-29,5/29/24 8:27,5/29/24 12:47,5/29/24 13:19,5/29/24 17:01,,,2024,19.0,8.0,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-30,5/30/24 8:33,5/30/24 12:48,5/30/24 13:21,5/30/24 17:03,,,2024,19.0,8.0,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-05-31,5/31/24 8:26,5/31/24 12:47,5/31/24 13:18,5/31/24 17:00,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-03,6/3/24 10:41,6/3/24 15:07,6/3/24 15:38,6/3/24 17:08,,,2024,19.0,5.9,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-04,6/4/24 8:26,6/4/24 12:50,6/4/24 13:22,6/4/24 16:58,,,2024,19.0,8.0,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-05,6/5/24 8:30,6/5/24 12:48,6/5/24 13:23,6/5/24 15:00,,,2024,19.0,5.9,0 days 00:35:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-06,6/6/24 8:25,6/6/24 12:47,6/6/24 13:17,6/6/24 16:58,,,2024,19.0,8.0,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-07,6/7/24 8:26,6/7/24 12:50,6/7/24 13:20,6/7/24 17:01,,,2024,19.0,8.1,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-10,6/10/24 8:32,6/10/24 12:46,6/10/24 13:17,6/10/24 17:06,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-11,6/11/24 8:33,6/11/24 12:48,6/11/24 13:21,6/11/24 16:58,,,2024,19.0,7.9,0 days 00:33:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-12,6/12/24 8:23,6/12/24 12:50,6/12/24 13:20,6/12/24 17:03,,,2024,19.0,8.2,0 days 00:30:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-13,6/13/24 8:26,6/13/24 12:49,6/13/24 13:20,6/13/24 17:01,,,2024,19.0,8.1,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-14,6/14/24 8:27,6/14/24 12:47,6/14/24 13:19,6/14/24 16:59,,,2024,19.0,8.0,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-15,6/15/24 6:00,6/15/24 10:33,6/15/24 11:04,6/15/24 14:29,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-17,6/17/24 8:25,6/17/24 12:49,6/17/24 13:20,6/17/24 14:50,,,2024,19.0,5.9,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-18,6/18/24 8:36,6/18/24 12:52,6/18/24 13:23,6/18/24 16:59,,,2024,19.0,7.9,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-19,6/19/24 8:29,6/19/24 12:49,6/19/24 13:20,6/19/24 17:02,,,2024,19.0,8.0,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-20,6/20/24 8:25,6/20/24 12:49,6/20/24 13:21,6/20/24 16:59,,,2024,19.0,8.0,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-21,6/21/24 8:25,6/21/24 12:47,6/21/24 13:18,6/21/24 17:04,,,2024,19.0,8.1,0 days 00:31:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-24,6/24/24 8:28,6/24/24 12:48,6/24/24 13:20,6/24/24 17:00,,,2024,19.0,8.0,0 days 00:32:00,
6989,RESEARCH AND DEVELOPMENT,SD,Elizabeth,2024-06-25,6/25/24 8:29,6/25/24 12:49,6/25/24 13:20,6/25/24 17:00,,,2024,19.0,8.0,0 days 00:31:00,
