Time Rates - violations
employee_id,year,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks,close_break,break_required,illegal_breaks_max,illegal_breaks_min,violations_max,violations_min,pay_rate,expected_pay,true_pay_max,true_pay_min,violation_loss_max,violation_loss_min,,,
6989,2021,8.083333333,4.4,3.683333333,0,0.4666666668,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,141.4583333,158.9583333,158.9583333,-17.5,-17.5,,,
6989,2021,8.083333333,4.35,3.733333333,0,0.5000000001,0,1,0,Y,OK,OK,0,0,17.5,141.4583333,141.4583333,141.4583333,0,0,,,
6989,2021,8.066666667,4.333333333,3.733333333,0,0.5166666668,0,1,0,Y,OK,OK,0,0,17.5,141.1666667,141.1666667,141.1666667,0,0,,,
6989,2021,8,4.316666667,3.683333333,0,0.5999999999,0,1,0,Y,OK,OK,0,0,17.5,140,140,140,0,0,,,
6989,2021,8.066666667,4.383333333,3.683333333,0,0.5166666666,0,1,0,Y,OK,OK,0,0,17.5,141.1666667,141.1666667,141.1666667,0,0,,,
6989,2021,8.033333334,4.35,3.683333333,0,0.5666666666,0,1,0,Y,OK,OK,0,0,17.5,140.5833333,140.5833333,140.5833333,0,0,,,
6989,2021,8.183333333,4.466666667,3.716666667,0,0.4333333332,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,143.2083333,160.7083333,160.7083333,-17.5,-17.5,,,
6989,2021,8.083333333,4.416666667,3.666666667,0,0.5,0,1,0,Y,VIOLATION,VIOLATION,1,1,17.5,141.4583333,158.9583333,158.9583333,-17.5,-17.5,,,
6989,2021,8.133333333,4.366666667,3.766666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,142.3333333,159.8333333,159.8333333,-17.5,-17.5,,,
6989,2021,8.05,4.35,3.7,0,0.5333333333,0,1,0,Y,OK,OK,0,0,17.5,140.875,140.875,140.875,0,0,,,
6989,2021,8.083333333,4.4,3.683333333,0,0.5000000001,0,1,0,Y,OK,OK,0,0,17.5,141.4583333,141.4583333,141.4583333,0,0,,,
6989,2021,8.083333333,4.416666667,3.666666667,0,0.4666666666,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,141.4583333,158.9583333,158.9583333,-17.5,-17.5,,,
6989,2021,8.1,4.4,3.7,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,141.75,159.25,159.25,-17.5,-17.5,,,
6989,2021,8.033333333,4.383333333,3.65,0,0.5499999999,0,1,0,Y,OK,OK,0,0,17.5,140.5833333,140.5833333,140.5833333,0,0,,,
6989,2021,8.116666667,4.366666667,3.75,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,142.0416667,159.5416667,159.5416667,-17.5,-17.5,,,
6989,2021,8.116666667,4.416666667,3.7,0,0.4499999999,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,142.0416667,159.5416667,159.5416667,-17.5,-17.5,,,
6989,2021,8.066666667,4.383333333,3.683333333,0,0.5166666666,0,1,0,Y,OK,OK,0,0,17.5,141.1666667,141.1666667,141.1666667,0,0,,,
6989,2021,8.05,4.3,3.75,0,0.4666666666,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,140.875,158.375,158.375,-17.5,-17.5,,,
6989,2021,8.083333333,4.35,3.733333333,0,0.5333333333,0,1,0,Y,OK,OK,0,0,17.5,141.4583333,141.4583333,141.4583333,0,0,,,
6989,2021,8.116666667,4.333333333,3.783333333,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,142.0416667,159.5416667,159.5416667,-17.5,-17.5,,,
6989,2021,8.116666667,4.4,3.716666667,0,0.5,0,1,0,Y,VIOLATION,VIOLATION,1,1,17.5,142.0416667,159.5416667,159.5416667,-17.5,-17.5,,,
6989,2021,8.083333333,4.316666667,3.766666667,0,0.55,0,1,0,Y,OK,OK,0,0,17.5,141.4583333,141.4583333,141.4583333,0,0,,,
6989,2021,8.05,4.316666667,3.733333333,0,0.5166666668,0,1,0,Y,OK,OK,0,0,17.5,140.875,140.875,140.875,0,0,,,
6989,2021,8.066666667,4.366666667,3.7,0,0.55,0,1,0,Y,OK,OK,0,0,17.5,141.1666667,141.1666667,141.1666667,0,0,,,
6989,2021,8.05,4.416666667,3.633333333,0,0.5000000001,0,1,0,Y,OK,OK,0,0,17.5,140.875,140.875,140.875,0,0,,,
6989,2021,8.15,4.266666667,3.883333333,0,0.4333333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,142.625,160.125,160.125,-17.5,-17.5,,,
6989,2021,8.083333333,4.383333333,3.7,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,141.4583333,158.9583333,158.9583333,-17.5,-17.5,,,
6989,2021,8.133333333,4.333333333,3.8,0,0.5000000001,0,1,0,Y,OK,OK,0,0,17.5,142.3333333,142.3333333,142.3333333,0,0,,,
6989,2021,8.083333333,4.366666667,3.716666667,0,0.5000000001,0,1,0,Y,OK,OK,0,0,17.5,141.4583333,141.4583333,141.4583333,0,0,,,
6989,2021,8.033333333,4.366666667,3.666666667,0,0.5333333333,0,1,0,Y,OK,OK,0,0,17.5,140.5833333,140.5833333,140.5833333,0,0,,,
6989,2021,8.2,4.316666667,3.883333333,0,0.3333333332,0,1,0,Y,VIOLATION,VIOLATION,1,1,17.5,143.5,161,161,-17.5,-17.5,,,
6989,2021,8.183333333,4.4,3.783333333,0,0.3999999999,0,1,0,Y,VIOLATION,VIOLATION,1,1,17.5,143.2083333,160.7083333,160.7083333,-17.5,-17.5,,,
6989,2021,8.15,4.383333333,3.766666667,0,0.4666666666,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,142.625,160.125,160.125,-17.5,-17.5,,,
6989,2021,8.116666667,4.383333333,3.733333333,0,0.4500000001,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,142.0416667,159.5416667,159.5416667,-17.5,-17.5,,,
6989,2021,8.183333333,4.4,3.783333333,0,0.4166666666,0,1,0,Y,VIOLATION,VIOLATION,1,1,17.5,143.2083333,160.7083333,160.7083333,-17.5,-17.5,,,
6989,2021,8.1,4.416666667,3.683333333,0,0.4666666668,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,141.75,159.25,159.25,-17.5,-17.5,,,
6989,2021,8.05,4.3,3.75,0,0.5166666668,0,1,0,Y,OK,OK,0,0,17.5,140.875,140.875,140.875,0,0,,,
6989,2021,8.116666667,4.316666667,3.8,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,142.0416667,159.5416667,159.5416667,-17.5,-17.5,,,
6989,2021,8.15,4.3,3.85,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,142.625,160.125,160.125,-17.5,-17.5,,,
6989,2021,8.033333333,4.283333333,3.75,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,140.5833333,158.0833333,158.0833333,-17.5,-17.5,,,
6989,2021,7.966666667,4.216666667,3.75,0,0.5000000001,0,1,0,Y,OK,OK,0,0,17.5,139.4166667,139.4166667,139.4166667,0,0,,,
6989,2021,8.116666667,4.333333333,3.783333333,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,142.0416667,159.5416667,159.5416667,-17.5,-17.5,,,
6989,2021,8.066666667,4.3,3.766666667,0,0.5000000001,0,1,0,Y,OK,OK,0,0,17.5,141.1666667,141.1666667,141.1666667,0,0,,,
6989,2021,8.15,4.35,3.8,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,142.625,160.125,160.125,-17.5,-17.5,,,
6989,2021,6.05,4.35,1.7,0,0.5166666668,0,1,0,Y,OK,OK,0,0,17.5,105.875,105.875,105.875,0,0,,,
6989,2021,8.133333333,4.35,3.783333333,0,0.4666666666,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,142.3333333,159.8333333,159.8333333,-17.5,-17.5,,,
6989,2021,8.066666667,4.283333333,3.783333333,0,0.5166666666,0,1,0,Y,OK,OK,0,0,17.5,141.1666667,141.1666667,141.1666667,0,0,,,
6989,2021,8.066666667,4.3,3.766666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,141.1666667,158.6666667,158.6666667,-17.5,-17.5,,,
6989,2021,8.15,4.383333333,3.766666667,0,0.4666666666,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,142.625,160.125,160.125,-17.5,-17.5,,,
6989,2021,8.2,4.383333333,3.816666667,0,0.4166666666,0,1,0,Y,VIOLATION,VIOLATION,1,1,17.5,143.5,161,161,-17.5,-17.5,,,
6989,2021,8.083333333,4.316666667,3.766666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,141.4583333,158.9583333,158.9583333,-17.5,-17.5,,,
6989,2021,8.116666667,4.35,3.766666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,142.0416667,159.5416667,159.5416667,-17.5,-17.5,,,
6989,2021,8,4.35,3.65,0,0.5000000001,0,1,0,Y,OK,OK,0,0,17.5,140,140,140,0,0,,,
6989,2021,8.05,4.333333333,3.716666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,140.875,158.375,158.375,-17.5,-17.5,,,
6989,2021,8.1,4.366666667,3.733333333,0,0.4499999999,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,141.75,159.25,159.25,-17.5,-17.5,,,
6989,2021,8.1,4.366666667,3.733333333,0,0.5000000001,0,1,0,Y,OK,OK,0,0,17.5,141.75,141.75,141.75,0,0,,,
6989,2021,8.083333333,4.35,3.733333333,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,141.4583333,158.9583333,158.9583333,-17.5,-17.5,,,
6989,2021,8.116666667,4.333333333,3.783333333,0,0.5,0,1,0,Y,VIOLATION,VIOLATION,1,1,17.5,142.0416667,159.5416667,159.5416667,-17.5,-17.5,,,
6989,2021,8.1,4.366666667,3.733333333,0,0.4666666666,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,141.75,159.25,159.25,-17.5,-17.5,,,
6989,2021,7.633333333,4.233333333,3.4,0,0.5166666668,0,1,0,Y,OK,OK,0,0,17.5,133.5833333,133.5833333,133.5833333,0,0,,,
6989,2021,8.083333333,4.35,3.733333333,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,141.4583333,158.9583333,158.9583333,-17.5,-17.5,,,
6989,2021,8.116666667,4.4,3.716666667,0,0.4666666666,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,142.0416667,159.5416667,159.5416667,-17.5,-17.5,,,
6989,2021,8.1,4.35,3.75,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,17.5,141.75,159.25,159.25,-17.5,-17.5,,,
6989,2021,8.083333333,4.35,3.733333333,0,0.55,0,1,0,Y,OK,OK,0,0,17.5,141.4583333,141.4583333,141.4583333,0,0,,,
6989,2022,8.083333333,4.35,3.733333333,0,0.5,0,1,0,Y,VIOLATION,VIOLATION,1,1,18,145.5,163.5,163.5,-18,-18,,,
6989,2022,8.05,4.383333333,3.666666667,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,144.9,144.9,144.9,0,0,,,
6989,2022,8.083333333,4.35,3.733333333,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,145.5,145.5,145.5,0,0,,,
6989,2022,8.133333333,4.4,3.733333333,0,0.4499999999,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,146.4,164.4,164.4,-18,-18,,,
6989,2022,8.05,4.3,3.75,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,144.9,144.9,144.9,0,0,,,
6989,2022,8.016666667,4.333333333,3.683333333,0,0.5499999999,0,1,0,Y,OK,OK,0,0,18,144.3,144.3,144.3,0,0,,,
6989,2022,8.133333333,4.35,3.783333333,0,0.5,0,1,0,Y,VIOLATION,VIOLATION,1,1,18,146.4,164.4,164.4,-18,-18,,,
6989,2022,8.05,4.35,3.7,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,144.9,144.9,144.9,0,0,,,
6989,2022,8,3.5,4.5,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,144,144,144,0,0,,,
6989,2022,8.116666667,4.366666667,3.75,0,0.4666666666,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,146.1,164.1,164.1,-18,-18,,,
6989,2022,8.066666667,4.35,3.716666667,0,0.55,0,1,0,Y,OK,OK,0,0,18,145.2,145.2,145.2,0,0,,,
6989,2022,8.1,4.333333333,3.766666667,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,145.8,145.8,145.8,0,0,,,
6989,2022,8.083333333,4.333333333,3.75,0,0.4666666666,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.5,163.5,163.5,-18,-18,,,
6989,2022,8.016666667,4.233333333,3.783333333,0,0.5333333333,0,1,0,Y,OK,OK,0,0,18,144.3,144.3,144.3,0,0,,,
6989,2022,8.116666667,4.333333333,3.783333333,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,146.1,164.1,164.1,-18,-18,,,
6989,2022,8.066666667,4.333333333,3.733333333,0,0.55,0,1,0,Y,OK,OK,0,0,18,145.2,145.2,145.2,0,0,,,
6989,2022,8.066666667,4.316666667,3.75,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.2,163.2,163.2,-18,-18,,,
6989,2022,7.983333334,4.25,3.733333333,0,0.5,0,1,0,Y,VIOLATION,VIOLATION,1,1,18,143.7,161.7,161.7,-18,-18,,,
6989,2022,8.066666667,4.55,3.516666667,0,0.4666666666,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.2,163.2,163.2,-18,-18,,,
6989,2022,8.1,4.366666667,3.733333333,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.8,163.8,163.8,-18,-18,,,
6989,2022,8.166666667,4.35,3.816666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,147,165,165,-18,-18,,,
6989,2022,8.133333333,4.333333333,3.8,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,146.4,146.4,146.4,0,0,,,
6989,2022,8.1,4.316666667,3.783333333,0,0.4500000001,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.8,163.8,163.8,-18,-18,,,
6989,2022,8.033333334,4.316666667,3.716666667,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,144.6,144.6,144.6,0,0,,,
6989,2022,8.1,4.366666667,3.733333333,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,145.8,145.8,145.8,0,0,,,
6989,2022,8.066666667,4.316666667,3.75,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,145.2,145.2,145.2,0,0,,,
6989,2022,8.1,4.333333333,3.766666667,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,145.8,145.8,145.8,0,0,,,
6989,2022,8.116666667,4.35,3.766666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,146.1,164.1,164.1,-18,-18,,,
6989,2022,8.033333333,4.45,3.583333333,0,0.5,0,1,0,Y,VIOLATION,VIOLATION,1,1,18,144.6,162.6,162.6,-18,-18,,,
6989,2022,7.983333333,4.25,3.733333333,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,143.7,143.7,143.7,0,0,,,
6989,2022,4.55,4.55,0,0,0,0,0,0,N,OK,OK,0,0,18,81.9,81.9,81.9,0,0,,,
6989,2022,8.083333333,4.333333333,3.75,0,0.5,0,1,0,Y,VIOLATION,VIOLATION,1,1,18,145.5,163.5,163.5,-18,-18,,,
6989,2022,8.133333333,4.333333333,3.8,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,146.4,164.4,164.4,-18,-18,,,
6989,2022,8.133333333,4.35,3.783333333,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,146.4,164.4,164.4,-18,-18,,,
6989,2022,8.1,4.333333333,3.766666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.8,163.8,163.8,-18,-18,,,
6989,2022,7.833333333,3.333333333,4.5,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,141,141,141,0,0,,,
6989,2022,11.5,4.25,7.25,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,207,207,207,0,0,,,
6989,2022,8,4.5,3.5,0,0.5,0,1,0,Y,VIOLATION,VIOLATION,1,1,18,144,162,162,-18,-18,,,
6989,2022,4,4,0,0,0,0,0,0,N,OK,OK,0,0,18,72,72,72,0,0,,,
6989,2022,8.133333333,4.383333333,3.75,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,146.4,164.4,164.4,-18,-18,,,
6989,2022,8.05,4.333333333,3.716666667,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,144.9,144.9,144.9,0,0,,,
6989,2022,10.95,3.45,7.5,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,197.1,197.1,197.1,0,0,,,
6989,2022,9.5,4,5.5,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,171,171,171,0,0,,,
6989,2022,8.05,4.316666667,3.733333333,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,144.9,162.9,162.9,-18,-18,,,
6989,2022,8.066666667,4.333333333,3.733333333,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,145.2,145.2,145.2,0,0,,,
6989,2022,8.05,4.3,3.75,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,144.9,144.9,144.9,0,0,,,
6989,2022,8.1,4.366666667,3.733333333,0,0.4666666666,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.8,163.8,163.8,-18,-18,,,
6989,2022,8.083333333,4.333333333,3.75,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.5,163.5,163.5,-18,-18,,,
6989,2022,8.1,4.35,3.75,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.8,163.8,163.8,-18,-18,,,
6989,2022,8.016666667,4.283333333,3.733333333,0,0.5,0,1,0,Y,VIOLATION,VIOLATION,1,1,18,144.3,162.3,162.3,-18,-18,,,
6989,2022,8.1,4.366666667,3.733333333,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.8,163.8,163.8,-18,-18,,,
6989,2022,8.083333333,4.316666667,3.766666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.5,163.5,163.5,-18,-18,,,
6989,2022,8.016666667,4.316666667,3.7,0,0.5166666668,0,1,0,Y,OK,OK,0,0,18,144.3,144.3,144.3,0,0,,,
6989,2022,8.016666667,4.35,3.666666667,0,0.5333333333,0,1,0,Y,OK,OK,0,0,18,144.3,144.3,144.3,0,0,,,
6989,2022,8.066666667,4.316666667,3.75,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,145.2,145.2,145.2,0,0,,,
6989,2022,8.033333333,4.316666667,3.716666667,0,0.5333333333,0,1,0,Y,OK,OK,0,0,18,144.6,144.6,144.6,0,0,,,
6989,2022,8.066666667,4.316666667,3.75,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.2,163.2,163.2,-18,-18,,,
6989,2022,8,4.283333333,3.716666667,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,144,144,144,0,0,,,
6989,2022,8.083333333,4.316666667,3.766666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.5,163.5,163.5,-18,-18,,,
6989,2022,8.116666667,4.316666667,3.8,0,0.5333333333,0,1,0,Y,OK,OK,0,0,18,146.1,146.1,146.1,0,0,,,
6989,2022,8,4.266666667,3.733333333,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,144,144,144,0,0,,,
6989,2022,8.083333333,4.333333333,3.75,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,145.5,145.5,145.5,0,0,,,
6989,2022,8.066666667,4.333333333,3.733333333,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,145.2,145.2,145.2,0,0,,,
6989,2022,8.116666667,4.333333333,3.783333333,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,146.1,146.1,146.1,0,0,,,
6989,2022,8.05,4.333333333,3.716666667,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,144.9,144.9,144.9,0,0,,,
6989,2022,8.1,4.383333333,3.716666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.8,163.8,163.8,-18,-18,,,
6989,2022,8.116666667,4.4,3.716666667,0,0.4499999999,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,146.1,164.1,164.1,-18,-18,,,
6989,2022,8.05,4.316666667,3.733333333,0,0.5,0,1,0,Y,VIOLATION,VIOLATION,1,1,18,144.9,162.9,162.9,-18,-18,,,
6989,2022,8,4.3,3.7,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,144,162,162,-18,-18,,,
6989,2022,8,4.266666667,3.733333333,0,0.5333333333,0,1,0,Y,OK,OK,0,0,18,144,144,144,0,0,,,
6989,2022,8.066666667,4.35,3.716666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.2,163.2,163.2,-18,-18,,,
6989,2022,8.166666667,4.366666667,3.8,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,147,165,165,-18,-18,,,
6989,2022,8.05,4.3,3.75,0,0.5166666668,0,1,0,Y,OK,OK,0,0,18,144.9,144.9,144.9,0,0,,,
6989,2022,8.083333333,4.333333333,3.75,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,145.5,145.5,145.5,0,0,,,
6989,2022,8.066666667,4.366666667,3.7,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,145.2,145.2,145.2,0,0,,,
6989,2022,8.05,4.333333333,3.716666667,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,144.9,144.9,144.9,0,0,,,
6989,2022,8.066666667,4.35,3.716666667,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,145.2,145.2,145.2,0,0,,,
6989,2022,8.116666667,4.4,3.716666667,0,0.4333333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,146.1,164.1,164.1,-18,-18,,,
6989,2022,6.066666667,2.35,3.716666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,109.2,127.2,127.2,-18,-18,,,
6989,2022,8.1,4.333333333,3.766666667,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,145.8,145.8,145.8,0,0,,,
6989,2022,7.866666667,4.116666667,3.75,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,141.6,141.6,141.6,0,0,,,
6989,2022,7.966666667,4.266666667,3.7,0,0.5833333333,0,1,0,Y,OK,OK,0,0,18,143.4,143.4,143.4,0,0,,,
6989,2022,8.166666667,4.35,3.816666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,147,165,165,-18,-18,,,
6989,2022,8.05,4.283333333,3.766666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,144.9,162.9,162.9,-18,-18,,,
6989,2022,8.05,4.316666667,3.733333333,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,144.9,144.9,144.9,0,0,,,
6989,2022,8.1,4.35,3.75,0,0.5,0,1,0,Y,VIOLATION,VIOLATION,1,1,18,145.8,163.8,163.8,-18,-18,,,
6989,2022,8.066666667,4.35,3.716666667,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,145.2,145.2,145.2,0,0,,,
6989,2022,8.083333333,4.35,3.733333333,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,145.5,145.5,145.5,0,0,,,
6989,2022,7.966666667,4.25,3.716666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,143.4,161.4,161.4,-18,-18,,,
6989,2022,8.05,4.316666667,3.733333333,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,144.9,144.9,144.9,0,0,,,
6989,2022,8.083333333,4.333333333,3.75,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,145.5,145.5,145.5,0,0,,,
6989,2022,8.016666667,4.283333333,3.733333333,0,0.5333333333,0,1,0,Y,OK,OK,0,0,18,144.3,144.3,144.3,0,0,,,
6989,2022,8.083333333,4.333333333,3.75,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.5,163.5,163.5,-18,-18,,,
6989,2022,8.083333333,4.333333333,3.75,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.5,163.5,163.5,-18,-18,,,
6989,2022,8.05,4.316666667,3.733333333,0,0.55,0,1,0,Y,OK,OK,0,0,18,144.9,144.9,144.9,0,0,,,
6989,2022,8,4.316666667,3.683333333,0,0.5666666666,0,1,0,Y,OK,OK,0,0,18,144,144,144,0,0,,,
6989,2022,8.05,4.3,3.75,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,144.9,162.9,162.9,-18,-18,,,
6989,2022,8.066666667,4.316666667,3.75,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.2,163.2,163.2,-18,-18,,,
6989,2022,8.066666667,4.316666667,3.75,0,0.4666666668,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.2,163.2,163.2,-18,-18,,,
6989,2022,7.616666667,3.9,3.716666667,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,137.1,137.1,137.1,0,0,,,
6989,2022,8.05,4.333333333,3.716666667,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,144.9,144.9,144.9,0,0,,,
6989,2022,8.033333333,4.283333333,3.75,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,144.6,162.6,162.6,-18,-18,,,
6989,2022,8.016666667,4.3,3.716666667,0,0.5333333333,0,1,0,Y,OK,OK,0,0,18,144.3,144.3,144.3,0,0,,,
6989,2022,5.5,4.3,1.2,0,0.5166666666,0,1,0,C,OK,OK,0,0,18,99,99,99,0,0,,,
6989,2022,8.083333333,4.366666667,3.716666667,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,145.5,145.5,145.5,0,0,,,
6989,2022,8.016666667,4.283333333,3.733333333,0,0.5,0,1,0,Y,VIOLATION,VIOLATION,1,1,18,144.3,162.3,162.3,-18,-18,,,
6989,2022,8.083333333,4.35,3.733333333,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,145.5,145.5,145.5,0,0,,,
6989,2022,7.9,4.166666667,3.733333333,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,142.2,142.2,142.2,0,0,,,
6989,2022,8.066666667,4.35,3.716666667,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,145.2,145.2,145.2,0,0,,,
6989,2022,8.066666667,4.35,3.716666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.2,163.2,163.2,-18,-18,,,
6989,2022,5.366666667,4.2,1.166666667,0,0.5000000001,0,1,0,C,OK,OK,0,0,18,96.6,96.6,96.6,0,0,,,
6989,2022,8.1,4.333333333,3.766666667,0,0.4833333333,0,1,1,Y,VIOLATION,VIOLATION,1,1,18,145.8,163.8,163.8,-18,-18,,,
6989,2022,8.1,4.35,3.75,0,0.5000000001,0,1,0,Y,OK,OK,0,0,18,145.8,145.8,145.8,0,0,,,
6989,2022,8.05,4.333333333,3.716666667,0,0.5166666666,0,1,0,Y,OK,OK,0,0,18,144.9,144.9,144.9,0,0,,,
