employee_id,department,Location,Supervisor,date,punchin1,punchout1,punchin2,punchout2,punchin3,punchout3
9037,SALES,SJ,Sarah,5/9/24,5/9/24 7:27,5/9/24 12:06,5/9/24 12:38,5/9/24 15:53,,
9037,SALES,SJ,Sarah,5/10/24,5/10/24 7:28,5/10/24 12:01,5/10/24 12:34,5/10/24 16:34,,
9037,SALES,SJ,Sarah,5/13/24,5/13/24 7:26,5/13/24 12:15,5/13/24 12:46,5/13/24 15:54,,
9037,SALES,SJ,Sarah,5/14/24,5/14/24 7:25,5/14/24 12:07,5/14/24 12:37,5/14/24 16:05,,
9037,SALES,SJ,Sarah,5/15/24,5/15/24 7:25,5/15/24 12:08,5/15/24 12:38,5/15/24 13:54,,
9037,SALES,SJ,Sarah,5/28/24,5/28/24 8:51,5/28/24 12:01,5/28/24 12:32,5/28/24 15:56,,
9037,SALES,SJ,Sarah,5/29/24,5/29/24 7:27,5/29/24 12:25,5/29/24 12:56,5/29/24 15:56,,
9037,SALES,SJ,Sarah,5/30/24,5/30/24 7:26,5/30/24 12:06,5/30/24 12:41,5/30/24 15:54,,
9037,SALES,SJ,Sarah,5/31/24,5/31/24 7:27,5/31/24 11:55,5/31/24 12:29,5/31/24 15:54,,
9037,SALES,SJ,Sarah,6/3/24,6/3/24 7:26,6/3/24 12:56,,,,
9037,SALES,SJ,Sarah,6/4/24,6/4/24 7:27,6/4/24 12:21,6/4/24 12:51,6/4/24 15:54,,
9037,SALES,SJ,Sarah,6/5/24,6/5/24 7:26,6/5/24 12:04,6/5/24 12:38,6/5/24 15:50,,
9037,SALES,SJ,Sarah,6/6/24,6/6/24 7:26,6/6/24 12:56,,,,
9037,SALES,SJ,Sarah,6/7/24,6/7/24 7:26,6/7/24 12:02,6/7/24 12:35,6/7/24 15:52,,
9037,SALES,SJ,Sarah,6/10/24,6/10/24 7:27,6/10/24 12:11,6/10/24 12:45,6/10/24 15:58,,
9037,SALES,SJ,Sarah,6/11/24,6/11/24 7:30,6/11/24 12:30,6/11/24 13:03,6/11/24 15:50,,
9037,SALES,SJ,Sarah,6/12/24,6/12/24 7:28,6/12/24 12:09,6/12/24 12:40,6/12/24 15:52,,
9037,SALES,SJ,Sarah,6/13/24,6/13/24 7:28,6/13/24 12:10,6/13/24 12:40,6/13/24 15:55,,
9037,SALES,SJ,Sarah,6/14/24,6/14/24 7:28,6/14/24 13:00,,,,
9037,SALES,SJ,Sarah,6/17/24,6/17/24 7:26,6/17/24 12:03,6/17/24 12:36,6/17/24 15:53,,
9037,SALES,SJ,Sarah,6/18/24,6/18/24 7:24,6/18/24 11:49,6/18/24 12:21,6/18/24 15:54,,
9037,SALES,SJ,Sarah,6/19/24,6/19/24 7:28,6/19/24 11:53,6/19/24 12:23,6/19/24 15:52,,
9037,SALES,SJ,Sarah,6/20/24,6/20/24 7:28,6/20/24 11:53,6/20/24 12:23,6/20/24 15:57,,
9037,SALES,SJ,Sarah,6/21/24,6/21/24 7:29,6/21/24 11:53,6/21/24 12:24,6/21/24 16:00,,
9037,SALES,SJ,Sarah,6/24/24,6/24/24 7:29,6/24/24 11:48,6/24/24 12:19,6/24/24 14:29,,
9037,SALES,SJ,Sarah,6/25/24,6/25/24 7:27,6/25/24 11:48,6/25/24 12:23,6/25/24 15:54,,
9037,SALES,SJ,Sarah,6/26/24,6/26/24 7:28,6/26/24 11:51,6/26/24 12:21,6/26/24 14:00,,
9037,SALES,SJ,Sarah,6/27/24,6/27/24 7:28,6/27/24 11:49,6/27/24 12:20,6/27/24 15:54,,
9037,SALES,SJ,Sarah,6/28/24,6/28/24 7:29,6/28/24 11:47,6/28/24 12:19,6/28/24 15:56,,
9037,SALES,SJ,Sarah,7/1/24,7/1/24 7:30,7/1/24 11:45,7/1/24 12:15,7/1/24 15:52,,
9037,SALES,SJ,Sarah,7/2/24,7/2/24 7:30,7/2/24 11:48,7/2/24 12:18,7/2/24 15:56,,
9037,SALES,SJ,Sarah,7/3/24,7/3/24 7:29,7/3/24 11:49,7/3/24 12:20,7/3/24 16:00,,
9037,SALES,SJ,Sarah,7/8/24,7/8/24 7:28,7/8/24 11:50,7/8/24 12:21,7/8/24 13:52,,
9037,SALES,SJ,Sarah,7/9/24,7/9/24 7:31,7/9/24 11:48,7/9/24 12:19,7/9/24 15:52,,
9037,SALES,SJ,Sarah,7/10/24,7/10/24 7:28,7/10/24 11:50,7/10/24 12:20,7/10/24 12:53,,
9037,SALES,SJ,Sarah,7/11/24,7/11/24 7:30,7/11/24 11:58,,,,
9037,SALES,SJ,Sarah,7/15/24,7/15/24 7:27,7/15/24 11:50,7/15/24 12:21,7/15/24 15:50,,
9037,SALES,SJ,Sarah,7/16/24,7/16/24 7:28,7/16/24 11:54,7/16/24 12:24,7/16/24 15:50,,
9037,SALES,SJ,Sarah,7/17/24,7/17/24 7:27,7/17/24 11:52,7/17/24 12:22,7/17/24 15:53,,
9037,SALES,SJ,Sarah,7/18/24,7/18/24 7:27,7/18/24 11:51,7/18/24 12:21,7/18/24 16:01,,
9037,SALES,SJ,Sarah,7/19/24,7/19/24 7:27,7/19/24 11:46,7/19/24 12:16,7/19/24 12:48,,
9037,SALES,SJ,Sarah,7/22/24,7/22/24 7:27,7/22/24 11:49,7/22/24 12:22,7/22/24 15:52,,
9037,SALES,SJ,Sarah,7/23/24,7/23/24 7:28,7/23/24 11:50,7/23/24 12:22,7/23/24 15:51,,
9037,SALES,SJ,Sarah,7/24/24,7/24/24 7:27,7/24/24 11:53,7/24/24 12:28,7/24/24 15:57,,
9037,SALES,SJ,Sarah,7/25/24,7/25/24 7:27,7/25/24 11:50,7/25/24 12:21,7/25/24 13:51,,
9037,SALES,SJ,Sarah,7/26/24,7/26/24 7:28,7/26/24 11:48,7/26/24 12:20,7/26/24 15:51,,
9037,SALES,SJ,Sarah,7/29/24,7/29/24 7:26,7/29/24 11:47,7/29/24 12:18,7/29/24 15:53,,
9037,SALES,SJ,Sarah,7/30/24,7/30/24 7:26,7/30/24 11:46,7/30/24 12:17,7/30/24 15:58,,
9037,SALES,SJ,Sarah,7/31/24,7/31/24 7:26,7/31/24 11:55,7/31/24 12:26,7/31/24 13:52,,
9037,SALES,SJ,Sarah,8/1/24,8/1/24 7:30,8/1/24 12:00,8/1/24 12:30,8/1/24 16:00,,
9037,SALES,SJ,Sarah,8/2/24,8/2/24 8:00,8/2/24 12:00,8/2/24 12:30,8/2/24 17:00,,
9037,SALES,SJ,Sarah,8/3/24,8/3/24 8:00,8/3/24 12:00,8/3/24 12:30,8/3/24 16:00,,
9037,SALES,SJ,Sarah,8/4/24,8/4/24 8:45,8/4/24 12:00,8/4/24 12:30,8/4/24 18:00,,
9037,SALES,SJ,Sarah,8/5/24,8/5/24 9:00,8/5/24 12:00,8/5/24 12:30,8/5/24 18:00,,
9037,SALES,SJ,Sarah,8/6/24,8/6/24 9:00,8/6/24 12:00,8/6/24 12:30,8/6/24 18:00,,
9037,SALES,SJ,Sarah,8/7/24,8/7/24 8:20,8/7/24 11:48,8/7/24 12:19,8/7/24 15:59,,
9037,SALES,SJ,Sarah,8/8/24,8/8/24 7:26,8/8/24 11:50,8/8/24 12:21,8/8/24 16:01,,
9037,SALES,SJ,Sarah,8/9/24,8/9/24 7:26,8/9/24 11:56,8/9/24 12:28,8/9/24 15:56,,
9037,SALES,SJ,Sarah,8/12/24,8/12/24 7:30,8/12/24 11:52,8/12/24 12:24,8/12/24 14:51,,
9037,SALES,SJ,Sarah,8/13/24,8/13/24 7:27,8/13/24 11:54,8/13/24 12:26,8/13/24 15:47,,
9037,SALES,SJ,Sarah,8/14/24,8/14/24 7:27,8/14/24 11:50,8/14/24 12:24,8/14/24 15:51,,
9037,SALES,SJ,Sarah,8/15/24,8/15/24 7:27,8/15/24 11:47,8/15/24 12:19,8/15/24 15:45,,
9037,SALES,SJ,Sarah,8/16/24,8/16/24 7:28,8/16/24 11:59,,,,
9037,SALES,SJ,Sarah,8/19/24,8/19/24 7:26,8/19/24 12:00,8/19/24 12:30,8/19/24 15:49,,
9037,SALES,SJ,Sarah,8/20/24,8/20/24 7:22,8/20/24 11:59,8/20/24 12:32,8/20/24 15:54,,
9037,SALES,SJ,Sarah,8/21/24,8/21/24 7:25,8/21/24 11:59,8/21/24 12:32,8/21/24 15:52,,
9037,SALES,SJ,Sarah,8/22/24,8/22/24 7:25,8/22/24 11:46,8/22/24 12:20,8/22/24 15:53,,
9037,SALES,SJ,Sarah,8/23/24,8/23/24 7:26,8/23/24 11:46,8/23/24 12:18,8/23/24 15:46,,
9037,SALES,SJ,Sarah,8/26/24,8/26/24 7:38,8/26/24 11:52,8/26/24 12:28,8/26/24 15:52,,
9037,SALES,SJ,Sarah,8/27/24,8/27/24 7:26,8/27/24 11:52,8/27/24 12:22,8/27/24 15:56,,
9037,SALES,SJ,Sarah,8/28/24,8/28/24 7:27,8/28/24 11:52,8/28/24 12:23,8/28/24 15:54,,
9037,SALES,SJ,Sarah,8/29/24,8/29/24 7:28,8/29/24 11:57,8/29/24 12:27,8/29/24 15:48,,
9037,SALES,SJ,Sarah,8/30/24,8/30/24 7:24,8/30/24 11:54,8/30/24 12:26,8/30/24 15:49,,
9037,SALES,SJ,Sarah,9/3/24,9/3/24 7:27,9/3/24 11:49,9/3/24 12:19,9/3/24 15:55,,
9037,SALES,SJ,Sarah,9/4/24,9/4/24 7:26,9/4/24 11:49,9/4/24 12:20,9/4/24 14:45,,
9037,SALES,SJ,Sarah,9/5/24,9/5/24 7:26,9/5/24 11:49,9/5/24 12:19,9/5/24 15:51,,
9037,SALES,SJ,Sarah,9/6/24,9/6/24 7:27,9/6/24 11:46,9/6/24 12:16,9/6/24 15:53,,
9037,SALES,SJ,Sarah,9/9/24,9/9/24 7:27,9/9/24 11:54,9/9/24 12:26,9/9/24 15:50,,
9037,SALES,SJ,Sarah,9/10/24,9/10/24 7:27,9/10/24 11:52,9/10/24 12:25,9/10/24 15:52,,
9037,SALES,SJ,Sarah,9/11/24,9/11/24 7:28,9/11/24 12:06,9/11/24 12:38,9/11/24 15:32,,
9037,SALES,SJ,Sarah,9/12/24,9/12/24 7:26,9/12/24 11:52,9/12/24 12:23,9/12/24 15:47,,
9037,SALES,SJ,Sarah,9/13/24,9/13/24 7:26,9/13/24 11:53,9/13/24 12:23,9/13/24 15:29,,
9037,SALES,SJ,Sarah,9/16/24,9/16/24 7:27,9/16/24 11:55,9/16/24 12:26,9/16/24 15:53,,
9037,SALES,SJ,Sarah,9/17/24,9/17/24 7:26,9/17/24 11:48,9/17/24 12:18,9/17/24 14:12,,
9037,SALES,SJ,Sarah,9/18/24,9/18/24 7:23,9/18/24 11:48,9/18/24 12:18,9/18/24 15:52,,
9037,SALES,SJ,Sarah,9/19/24,9/19/24 7:24,9/19/24 11:45,9/19/24 12:15,9/19/24 15:51,,
9037,SALES,SJ,Sarah,9/20/24,9/20/24 7:27,9/20/24 11:46,9/20/24 12:16,9/20/24 15:46,,
9037,SALES,SJ,Sarah,9/23/24,9/23/24 7:26,9/23/24 11:46,9/23/24 12:16,9/23/24 15:51,,
9037,SALES,SJ,Sarah,9/24/24,9/24/24 7:26,9/24/24 11:43,9/24/24 12:13,9/24/24 15:53,,
9037,SALES,SJ,Sarah,9/25/24,9/25/24 7:24,9/25/24 11:44,9/25/24 12:15,9/25/24 13:58,,
9037,SALES,SJ,Sarah,9/26/24,9/26/24 7:23,9/26/24 11:43,9/26/24 12:14,9/26/24 15:51,,
9037,SALES,SJ,Sarah,9/30/24,9/30/24 7:28,9/30/24 11:43,9/30/24 12:14,9/30/24 15:50,,
9037,SALES,SJ,Sarah,10/1/24,10/1/24 7:27,10/1/24 11:47,10/1/24 12:19,10/1/24 15:52,,
9037,SALES,SJ,Sarah,10/2/24,10/2/24 7:26,10/2/24 11:48,10/2/24 12:18,10/2/24 15:50,,
5256,SALES,SD,Karen,4/22/24,4/22/24 8:30,4/22/24 12:00,4/22/24 12:30,4/22/24 17:00,,
5256,SALES,SD,Karen,4/23/24,4/23/24 8:30,4/23/24 12:00,4/23/24 12:30,4/23/24 17:00,,
5256,SALES,SD,Karen,4/25/24,4/25/24 8:30,4/25/24 12:00,4/25/24 12:30,4/25/24 17:00,,
5256,SALES,SD,Karen,4/29/24,4/29/24 8:00,4/29/24 12:00,4/29/24 12:30,4/29/24 16:30,,
5256,SALES,SD,Karen,4/30/24,4/30/24 8:00,4/30/24 12:00,4/30/24 12:30,4/30/24 16:30,,
5256,SALES,SD,Karen,5/2/24,5/2/24 8:00,5/2/24 12:00,5/2/24 12:30,5/2/24 16:30,,
5256,SALES,SD,Karen,5/6/24,5/6/24 8:00,5/6/24 12:00,5/6/24 12:30,5/6/24 17:00,,
5256,SALES,SD,Karen,5/7/24,5/7/24 8:00,5/7/24 12:00,5/7/24 12:30,5/7/24 16:30,,
5256,SALES,SD,Karen,5/9/24,5/9/24 7:30,5/9/24 12:00,5/9/24 12:30,5/9/24 16:30,,
5256,SALES,SD,Karen,5/14/24,5/14/24 7:30,5/14/24 12:00,5/14/24 12:30,5/14/24 16:30,,
5256,SALES,SD,Karen,5/15/24,5/15/24 7:30,5/15/24 12:00,5/15/24 12:30,5/15/24 16:30,,
5256,SALES,SD,Karen,5/16/24,5/16/24 7:30,5/16/24 12:00,5/16/24 12:30,5/16/24 17:00,,
5256,SALES,SD,Karen,5/20/24,5/20/24 7:30,5/20/24 12:00,5/20/24 12:30,5/20/24 16:30,,
5256,SALES,SD,Karen,5/21/24,5/21/24 8:00,5/21/24 12:00,5/21/24 12:30,5/21/24 17:00,,
5256,SALES,SD,Karen,5/23/24,5/23/24 7:30,5/23/24 12:00,5/23/24 12:30,5/23/24 16:30,,
5256,SALES,SD,Karen,5/28/24,5/28/24 7:30,5/28/24 12:00,5/28/24 12:30,5/28/24 17:00,,
5256,SALES,SD,Karen,5/30/24,5/30/24 7:30,5/30/24 12:00,5/30/24 12:30,5/30/24 18:00,,
5256,SALES,SD,Karen,5/31/24,5/31/24 7:30,5/31/24 12:00,5/31/24 12:30,5/31/24 16:00,,
5256,SALES,SD,Karen,6/2/24,6/2/24 15:15,6/2/24 20:30,,,,
5256,SALES,SD,Karen,6/3/24,6/3/24 6:30,6/3/24 11:30,6/3/24 12:00,6/3/24 17:00,,
5256,SALES,SD,Karen,6/4/24,6/4/24 6:30,6/4/24 11:30,6/4/24 12:00,6/4/24 16:00,,
5256,SALES,SD,Karen,6/5/24,6/5/24 6:00,6/5/24 11:30,6/5/24 12:00,6/5/24 15:00,,
5256,SALES,SD,Karen,6/12/24,6/12/24 7:00,6/12/24 12:00,6/12/24 12:30,6/12/24 17:30,,
5256,SALES,SD,Karen,6/13/24,6/13/24 7:00,6/13/24 12:00,6/13/24 12:30,6/13/24 17:00,,
5256,SALES,SD,Karen,6/14/24,6/14/24 7:00,6/14/24 12:00,6/14/24 12:30,6/14/24 18:40,,
5256,SALES,SD,Karen,6/17/24,6/17/24 4:00,6/17/24 9:00,6/17/24 9:30,6/17/24 12:30,,
5256,SALES,SD,Karen,6/18/24,6/18/24 7:30,6/18/24 12:00,6/18/24 12:30,6/18/24 17:00,,
5256,SALES,SD,Karen,6/19/24,6/19/24 8:00,6/19/24 12:00,6/19/24 12:30,6/19/24 17:00,,
5256,SALES,SD,Karen,6/21/24,6/21/24 7:30,6/21/24 12:00,6/21/24 12:30,6/21/24 16:00,,
5256,SALES,SD,Karen,6/24/24,6/24/24 7:00,6/24/24 12:00,6/24/24 12:30,6/24/24 17:30,,
5256,SALES,SD,Karen,6/25/24,6/25/24 6:45,6/25/24 12:00,6/25/24 12:30,6/25/24 17:30,,
5256,SALES,SD,Karen,6/27/24,6/27/24 7:00,6/27/24 12:00,6/27/24 12:30,6/27/24 15:30,,
5256,SALES,SD,Karen,6/28/24,6/28/24 7:30,6/28/24 12:00,,,,
5256,SALES,SD,Karen,7/1/24,7/1/24 6:30,7/1/24 12:00,7/1/24 12:30,7/1/24 18:00,,
5256,SALES,SD,Karen,7/2/24,7/2/24 7:30,7/2/24 12:00,7/2/24 12:30,7/2/24 18:30,,
5256,SALES,SD,Karen,7/8/24,7/8/24 7:00,7/8/24 12:00,7/8/24 12:30,7/8/24 18:00,,
5256,SALES,SD,Karen,7/9/24,7/9/24 7:00,7/9/24 12:00,7/9/24 12:30,7/9/24 18:00,,
5256,SALES,SD,Karen,7/11/24,7/11/24 8:30,7/11/24 12:00,7/11/24 12:30,7/11/24 18:00,,
5256,SALES,SD,Karen,7/15/24,7/15/24 6:30,7/15/24 11:30,7/15/24 12:00,7/15/24 18:00,,
5256,SALES,SD,Karen,7/16/24,7/16/24 6:30,7/16/24 11:30,7/16/24 12:00,7/16/24 18:00,,
5256,SALES,SD,Karen,7/18/24,7/18/24 6:30,7/18/24 11:30,7/18/24 12:00,7/18/24 17:00,,
5256,SALES,SD,Karen,7/22/24,7/22/24 7:00,7/22/24 11:30,7/22/24 12:00,7/22/24 16:30,,
5256,SALES,SD,Karen,7/23/24,7/23/24 6:30,7/23/24 11:30,7/23/24 12:00,7/23/24 18:30,,
5256,SALES,SD,Karen,7/24/24,7/24/24 6:30,7/24/24 11:30,7/24/24 12:00,7/24/24 18:15,,
5256,SALES,SD,Karen,7/26/24,7/26/24 15:00,7/26/24 17:00,,,,
5256,SALES,SD,Karen,7/29/24,7/29/24 6:30,7/29/24 11:30,7/29/24 12:00,7/29/24 18:30,,
5256,SALES,SD,Karen,7/30/24,7/30/24 6:30,7/30/24 11:30,7/30/24 12:00,7/30/24 17:30,,
5256,SALES,SD,Karen,8/1/24,8/1/24 7:30,8/1/24 11:30,8/1/24 12:00,8/1/24 17:00,,
5256,SALES,SD,Karen,8/2/24,8/2/24 8:00,8/2/24 11:30,8/2/24 12:00,8/2/24 17:00,,
5256,SALES,SD,Karen,8/3/24,8/3/24 7:30,8/3/24 12:00,8/3/24 12:30,8/3/24 17:30,,
5256,SALES,SD,Karen,8/4/24,8/4/24 7:00,8/4/24 12:00,8/4/24 12:30,8/4/24 15:30,,
5256,SALES,SD,Karen,8/5/24,8/5/24 9:30,8/5/24 12:00,8/5/24 12:30,8/5/24 18:00,,
5256,SALES,SD,Karen,8/6/24,8/6/24 8:30,8/6/24 12:00,8/6/24 12:30,8/6/24 17:00,,
5256,SALES,SD,Karen,8/8/24,8/8/24 7:30,8/8/24 12:00,8/8/24 12:30,8/8/24 16:00,,
5256,SALES,SD,Karen,8/12/24,8/12/24 7:30,8/12/24 12:00,8/12/24 12:30,8/12/24 16:00,,
5256,SALES,SD,Karen,8/13/24,8/13/24 7:30,8/13/24 12:00,8/13/24 12:30,8/13/24 16:00,,
5256,SALES,SD,Karen,8/15/24,8/15/24 7:30,8/15/24 12:00,8/15/24 12:30,8/15/24 16:00,,
5256,SALES,SD,Karen,8/16/24,8/16/24 14:30,8/16/24 17:00,,,,
5256,SALES,SD,Karen,8/19/24,8/19/24 7:30,8/19/24 11:45,8/19/24 12:15,8/19/24 16:00,,
5256,SALES,SD,Karen,8/20/24,8/20/24 7:30,8/20/24 11:45,8/20/24 12:15,8/20/24 16:00,,
5256,SALES,SD,Karen,8/22/24,8/22/24 7:30,8/22/24 11:45,8/22/24 12:15,8/22/24 16:00,,
5256,SALES,SD,Karen,8/23/24,8/23/24 7:30,8/23/24 11:45,8/23/24 12:15,8/23/24 16:00,,
5256,SALES,SD,Karen,8/26/24,8/26/24 7:00,8/26/24 12:00,8/26/24 12:30,8/26/24 15:30,,
5256,SALES,SD,Karen,8/27/24,8/27/24 7:00,8/27/24 12:00,8/27/24 12:30,8/27/24 15:30,,
5256,SALES,SD,Karen,8/29/24,8/29/24 8:30,8/29/24 12:00,8/29/24 12:30,8/29/24 17:00,,
5256,SALES,SD,Karen,8/30/24,8/30/24 7:00,8/30/24 12:00,8/30/24 12:30,8/30/24 14:00,,
5256,SALES,SD,Karen,9/3/24,9/3/24 7:00,9/3/24 12:00,9/3/24 12:30,9/3/24 15:30,,
5256,SALES,SD,Karen,9/5/24,9/5/24 7:00,9/5/24 12:00,9/5/24 12:30,9/5/24 15:30,,
5256,SALES,SD,Karen,9/6/24,9/6/24 7:30,9/6/24 12:00,9/6/24 12:30,9/6/24 16:00,,
5256,SALES,SD,Karen,9/9/24,9/9/24 7:00,9/9/24 12:00,9/9/24 12:30,9/9/24 15:30,,
5256,SALES,SD,Karen,9/10/24,9/10/24 7:00,9/10/24 12:00,9/10/24 12:30,9/10/24 15:30,,
5256,SALES,SD,Karen,9/12/24,9/12/24 7:00,9/12/24 12:00,9/12/24 12:30,9/12/24 15:30,,
5256,SALES,SD,Karen,9/13/24,9/13/24 7:30,9/13/24 12:00,9/13/24 12:30,9/13/24 14:00,,
5256,SALES,SD,Karen,9/16/24,9/16/24 7:00,9/16/24 12:00,9/16/24 12:30,9/16/24 15:30,,
5256,SALES,SD,Karen,9/17/24,9/17/24 7:00,9/17/24 12:00,9/17/24 12:30,9/17/24 15:30,,
5256,SALES,SD,Karen,9/18/24,9/18/24 7:00,9/18/24 12:00,9/18/24 12:30,9/18/24 15:30,,
5256,SALES,SD,Karen,9/19/24,9/19/24 7:00,9/19/24 12:00,9/19/24 12:30,9/19/24 15:30,,
5256,SALES,SD,Karen,9/23/24,9/23/24 7:00,9/23/24 12:00,9/23/24 12:30,9/23/24 15:30,,
5256,SALES,SD,Karen,9/24/24,9/24/24 7:00,9/24/24 12:00,9/24/24 12:30,9/24/24 15:30,,
5256,SALES,SD,Karen,9/26/24,9/26/24 7:00,9/26/24 12:00,9/26/24 12:30,9/26/24 15:30,,
5256,SALES,SD,Karen,9/27/24,9/27/24 7:00,9/27/24 12:00,9/27/24 12:30,9/27/24 15:30,,
7062,CUSTOMER SERVICE,SF,Nancy,7/26/21,7/26/21 7:31,7/26/21 12:02,7/26/21 12:21,7/26/21 16:05,,
7062,CUSTOMER SERVICE,SF,Nancy,7/27/21,7/27/21 7:31,7/27/21 11:59,7/27/21 12:27,7/27/21 16:04,,
7062,CUSTOMER SERVICE,SF,Nancy,7/28/21,7/28/21 7:31,7/28/21 11:50,7/28/21 12:20,7/28/21 16:00,,
7062,CUSTOMER SERVICE,SF,Nancy,7/29/21,7/29/21 7:30,7/29/21 11:51,7/29/21 12:18,7/29/21 16:02,,
7062,CUSTOMER SERVICE,SF,Nancy,8/2/21,8/2/21 7:29,8/2/21 11:42,8/2/21 12:11,8/2/21 16:02,,
7062,CUSTOMER SERVICE,SF,Nancy,8/3/21,8/3/21 7:30,8/3/21 12:01,8/3/21 12:24,8/3/21 16:01,,
7062,CUSTOMER SERVICE,SF,Nancy,8/4/21,8/4/21 7:31,8/4/21 11:58,8/4/21 12:30,8/4/21 16:04,,
7062,CUSTOMER SERVICE,SF,Nancy,8/5/21,8/5/21 7:31,8/5/21 12:00,,,,
7062,CUSTOMER SERVICE,SF,Nancy,8/6/21,8/6/21 7:30,8/6/21 11:48,8/6/21 12:20,8/6/21 15:56,,
7062,CUSTOMER SERVICE,SF,Nancy,8/10/21,8/10/21 7:31,8/10/21 11:58,8/10/21 12:23,8/10/21 16:01,,
7062,CUSTOMER SERVICE,SF,Nancy,8/11/21,8/11/21 7:30,8/11/21 11:47,8/11/21 12:19,8/11/21 16:02,,
7062,CUSTOMER SERVICE,SF,Nancy,8/12/21,8/12/21 7:31,8/12/21 11:50,8/12/21 12:24,8/12/21 15:59,,
7062,CUSTOMER SERVICE,SF,Nancy,8/13/21,8/13/21 7:30,8/13/21 11:49,8/13/21 12:16,8/13/21 15:59,,
7062,CUSTOMER SERVICE,SF,Nancy,8/16/21,8/16/21 8:30,8/16/21 11:50,8/16/21 12:22,8/16/21 16:02,,
7062,CUSTOMER SERVICE,SF,Nancy,8/17/21,8/17/21 7:29,8/17/21 11:53,8/17/21 12:23,8/17/21 16:01,,
7062,CUSTOMER SERVICE,SF,Nancy,8/18/21,8/18/21 7:30,8/18/21 11:53,8/18/21 12:23,8/18/21 16:01,,
7062,CUSTOMER SERVICE,SF,Nancy,8/19/21,8/19/21 7:30,8/19/21 12:08,8/19/21 12:33,8/19/21 16:00,,
7062,CUSTOMER SERVICE,SF,Nancy,8/20/21,8/20/21 7:34,8/20/21 12:19,8/20/21 12:44,8/20/21 16:01,,
7062,CUSTOMER SERVICE,SF,Nancy,8/23/21,8/23/21 7:29,8/23/21 12:02,8/23/21 12:29,8/23/21 16:00,,
7062,CUSTOMER SERVICE,SF,Nancy,8/24/21,8/24/21 7:29,8/24/21 12:00,8/24/21 12:30,8/24/21 16:00,,
7062,CUSTOMER SERVICE,SF,Nancy,8/25/21,8/25/21 7:30,8/25/21 12:20,8/25/21 12:44,8/25/21 16:02,,
7062,CUSTOMER SERVICE,SF,Nancy,8/26/21,8/26/21 7:30,8/26/21 12:19,8/26/21 12:43,8/26/21 16:02,,
7062,CUSTOMER SERVICE,SF,Nancy,8/27/21,8/27/21 7:29,8/27/21 11:49,8/27/21 12:16,8/27/21 16:06,,
7062,CUSTOMER SERVICE,SF,Nancy,8/30/21,8/30/21 7:30,8/30/21 11:59,8/30/21 12:27,8/30/21 16:09,,
7062,CUSTOMER SERVICE,SF,Nancy,8/31/21,8/31/21 10:06,8/31/21 11:53,8/31/21 12:18,8/31/21 16:00,,
7062,CUSTOMER SERVICE,SF,Nancy,9/1/21,9/1/21 7:29,9/1/21 11:57,9/1/21 12:29,9/1/21 16:00,,
7062,CUSTOMER SERVICE,SF,Nancy,9/2/21,9/2/21 7:29,9/2/21 12:11,9/2/21 12:40,9/2/21 16:08,,
7062,CUSTOMER SERVICE,SF,Nancy,9/3/21,9/3/21 7:28,9/3/21 11:59,9/3/21 12:32,9/3/21 16:02,,
7062,CUSTOMER SERVICE,SF,Nancy,9/7/21,9/7/21 7:28,9/7/21 11:45,9/7/21 12:15,9/7/21 16:00,,
7062,CUSTOMER SERVICE,SF,Nancy,9/8/21,9/8/21 7:29,9/8/21 11:55,9/8/21 12:23,9/8/21 16:04,,
7062,CUSTOMER SERVICE,SF,Nancy,9/9/21,9/9/21 7:29,9/9/21 11:54,9/9/21 12:24,9/9/21 15:31,,
7062,CUSTOMER SERVICE,SF,Nancy,9/10/21,9/10/21 7:30,9/10/21 12:10,9/10/21 12:38,9/10/21 16:06,,
7062,CUSTOMER SERVICE,SF,Nancy,9/13/21,9/13/21 7:28,9/13/21 12:02,9/13/21 12:29,9/13/21 16:17,,
7062,CUSTOMER SERVICE,SF,Nancy,9/14/21,9/14/21 7:29,9/14/21 12:00,9/14/21 12:30,9/14/21 16:01,,
7062,CUSTOMER SERVICE,SF,Nancy,9/15/21,9/15/21 7:27,9/15/21 11:58,9/15/21 12:30,9/15/21 16:02,,
7062,CUSTOMER SERVICE,SF,Nancy,9/16/21,9/16/21 7:30,9/16/21 12:01,9/16/21 12:29,9/16/21 16:04,,
7062,CUSTOMER SERVICE,SF,Nancy,9/17/21,9/17/21 7:29,9/17/21 11:59,9/17/21 12:27,9/17/21 16:01,,
7062,CUSTOMER SERVICE,SF,Nancy,9/21/21,9/21/21 7:28,9/21/21 12:00,9/21/21 12:31,9/21/21 16:01,,
7062,CUSTOMER SERVICE,SF,Nancy,9/22/21,9/22/21 7:28,9/22/21 11:51,9/22/21 12:19,9/22/21 16:01,,
7062,CUSTOMER SERVICE,SF,Nancy,9/23/21,9/23/21 7:27,9/23/21 11:46,9/23/21 12:24,9/23/21 16:01,,
7062,CUSTOMER SERVICE,SF,Nancy,9/24/21,9/24/21 7:29,9/24/21 11:59,9/24/21 12:33,9/24/21 16:03,,
7062,CUSTOMER SERVICE,SF,Nancy,9/27/21,9/27/21 7:30,9/27/21 9:55,9/27/21 11:41,9/27/21 16:02,,
